"Country Name","Country Code","Indicator Name","Indicator Code","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Papua New Guinea","PNG","Survey mean consumption or income per capita, total population (2011 PPP $ per day)","SI.SPR.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Urban poverty gap at national poverty lines (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Urban poverty gap at national poverty lines (%), including noncomparable values","SI.POV.URGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Urban poverty headcount ratio at national poverty lines (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Urban poverty headcount ratio at national poverty lines (% of urban population), including noncomparable values","SI.POV.URHC.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Annualized growth in per capita real survey mean consumption or income, bottom 40% (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.57","",
"Paraguay","PRY","Annualized growth in per capita real survey mean consumption or income, top 10% (%)","SI.SPR.PT10.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.44","",
"Paraguay","PRY","Annualized growth in per capita real survey mean consumption or income, top 60% (%)","SI.SPR.PT60.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15","",
"Paraguay","PRY","Annualized growth in per capita real survey mean consumption or income, total population (%)","SI.SPR.PCAP.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.34","",
"Paraguay","PRY","Annualized growth in per capita real survey median income or consumption expenditure (%)","SI.POV.XPND.MD.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12","",
"Paraguay","PRY","Gini index (World Bank estimate)","SI.POV.GINI","","","","","","","","","","","","","","","","","40.8","","","","","58.2","","54.9","","54.6","","54.6","57.3","54.9","52.3","51.4","53","53","50.7","49.1","51","52.3","47.6","47.9","50.7","47.6","47.9","48.8","46.2","",
"Paraguay","PRY","Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","22.3","","","","","18.8","","20.4","","19.7","","19.1","18.3","18.7","19","19.7","19.2","18.9","19.8","20.5","19.7","19.6","20.7","20.8","19.4","20.9","20.6","19.8","20.9","",
"Paraguay","PRY","Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","30.8","","","","","46.1","","41.4","","42.1","","43.1","46.2","44.1","42","40.4","42.4","42.5","40.1","38.1","40.5","41.4","36.9","37.3","40.7","36.7","37.3","39.2","35.9","",
"Paraguay","PRY","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","47.1","","","","","61.8","","58.4","","58.6","","58.9","61","59.4","57.3","56.3","57.6","57.6","55.7","53.9","55.6","56.7","52.5","53.1","55.6","52.7","53.1","54","51.7","",
"Paraguay","PRY","Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","2.2","","","","","0.7","","0.7","","0.9","","1","1","1.2","1.4","1.3","1.3","1.2","1.5","1.4","1.3","1.2","1.5","1.6","1.4","1.6","1.6","1.7","1.7","",
"Paraguay","PRY","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","5.8","","","","","2.4","","2.5","","2.8","","3.1","2.9","3.4","4","3.9","3.6","3.6","4.1","4","3.8","3.5","4.2","4.4","4","4.3","4.5","4.6","4.7","",
"Paraguay","PRY","Income share held by second 20%","SI.DST.02ND.20","","","","","","","","","","","","","","","","","10.3","","","","","6.1","","6.6","","7.1","","7.1","6.6","7.1","7.8","7.9","7.6","7.8","8","8.4","8.1","7.7","8.8","8.6","8.3","8.7","8.6","8.6","9.2","",
"Paraguay","PRY","Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","","","","","","14.6","","","","","11","","12.1","","11.8","","11.9","11.1","11.4","12","12.2","12.1","12.1","12.4","13.2","12.8","12.5","13.8","13.1","12.6","13.4","13.2","12.9","13.6","",
"Paraguay","PRY","Median daily per capita income or consumption expenditure (2011 PPP)","SI.POV.XPND.MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.23","","","","","11.87","",
"Paraguay","PRY","Multidimensional poverty, Drinking water (% of population deprived)","SI.POV.WATR.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","",
"Paraguay","PRY","Multidimensional poverty, Educational attainment (% of population deprived)","SI.POV.ATTM.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.3","",
"Paraguay","PRY","Multidimensional poverty, Educational enrollment (% of population deprived)","SI.POV.ENRL.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","",
"Paraguay","PRY","Multidimensional poverty, Electricity (% of population deprived)","SI.POV.ELEC.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","",
"Paraguay","PRY","Multidimensional poverty, Headcount ratio (% of population)","SI.POV.HCRT.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.7","",
"Paraguay","PRY","Multidimensional poverty, Monetary poverty (% of population deprived)","SI.POV.DDAY.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","",
"Paraguay","PRY","Multidimensional poverty, Sanitation (% of population deprived)","SI.POV.SANI.MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4","",
"Paraguay","PRY","Number of poor at $1.90 a day (2011 PPP) (millions)","SI.POV.NOP1","","","","","","","","","","","","","","","","","0","","","","","0.6","","0.5","","0.5","","0.5","0.7","0.4","0.3","0.3","0.4","0.4","0.2","0.3","0.3","0.3","0.2","0.1","0.1","0.1","0.1","0.1","0.1","",
"Paraguay","PRY","Number of poor at $3.20 a day (2011 PPP) (millions)","SI.POV.LMIC.NO","","","","","","","","","","","","","","","","","0.2","","","","","1.1","","1","","1","","1","1.4","1.1","0.9","0.8","1.1","1","0.8","0.8","0.8","0.8","0.6","0.4","0.4","0.4","0.5","0.4","0.4","",
"Paraguay","PRY","Number of poor at $5.50 a day (2011 PPP) (millions)","SI.POV.UMIC.NO","","","","","","","","","","","","","","","","","0.7","","","","","1.9","","1.7","","1.9","","1.9","2.5","2.2","2.1","2","2.3","2.1","1.9","1.9","1.8","1.7","1.4","1.2","1.2","1.3","1.3","1.2","1.1","",
"Paraguay","PRY","Population, total","SP.POP.TOTL","2723812","2791241","2861867","2935712","3013282","3095145","3181625","3272912","3368773","3468535","3571272","3676210","3783074","3891734","4001681","4112386","4223415","4334345","4445016","4555521","4666094","4776843","4887632","4998100","5107839","5216349","5323201","5428444","5531962","5632983","5730549","5824096","5913209","5998427","6081296","6163972","6248020","6333976","6421512","6510276","6599526","6688746","6777872","6867062","6956071","7044636",
"Paraguay","PRY","Poverty gap at $1.90 a day (2011 PPP) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","0.3","","","","","5","","4.4","","3.9","","3.1","4.7","2.6","1.6","1.9","2.3","2.3","1.2","1.5","1.6","1.5","0.8","0.6","0.6","0.4","0.3","0.2","0.3","",
"Paraguay","PRY","Poverty gap at $3.20 a day (2011 PPP) (% of population)","SI.POV.LMIC.GP","","","","","","","","","","","","","","","","","1.2","","","","","10.1","","8.5","","8.2","","7.2","10.6","6.9","5.2","5.1","6.8","6.1","4","4.6","4.6","4.4","2.9","1.9","2.1","1.9","1.8","1.3","1.6","",
"Paraguay","PRY","Poverty gap at $5.50 a day (2011 PPP) (% of population)","SI.POV.UMIC.GP","","","","","","","","","","","","","","","","","5","","","","","19","","16.4","","16.3","","15.4","21.4","16.3","14.1","13","15.9","14","11.6","12.1","11.3","10.7","8.4","6.2","6.6","6.4","6.3","5.4","5.4","",
"Paraguay","PRY","Poverty gap at national poverty lines (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Poverty gap at national poverty lines (%), including noncomparable values","SI.POV.NAGP.NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","1","","","","","11.9","","10.4","","9.9","","8.6","12.8","7.8","5.4","5.8","7.6","7.4","3.9","5.4","5.2","4.6","3.2","1.7","2.2","1.7","1.5","1","1.4","",
"Paraguay","PRY","Poverty headcount ratio at $1.90 a day, age 0-14  (2011 PPP) (% of population age 0-14)","SI.POV.DDAY.14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.4","",
"Paraguay","PRY","Poverty headcount ratio at $1.90 a day, age 15-64 (2011 PPP) (% of population age 15-64)","SI.POV.DDAY.1564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","",
"Paraguay","PRY","Poverty headcount ratio at $1.90 a day, age 65+ (2011 PPP) (% of population age 65+)","SI.POV.DDAY.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Paraguay","PRY","Poverty headcount ratio at $1.90 a day, Female (2011 PPP) (% of female population)","SI.POV.DDAY.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","",
"Paraguay","PRY","Poverty headcount ratio at $1.90 a day, Male  (2011 PPP) (% of male population)","SI.POV.DDAY.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.4","",
"Paraguay","PRY","Poverty headcount ratio at $1.90 a day, rural (2011 PPP) (% of rural population)","SI.POV.DDAY.RU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.9","",
"Paraguay","PRY","Poverty headcount ratio at $1.90 a day, urban (2011 PPP) (% of urban population)","SI.POV.DDAY.UR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","",
"Paraguay","PRY","Poverty headcount ratio at $1.90 a day, with primary education (2011 PPP) (% of population age 16+ with primary education)","SI.POV.DDAY.16.PR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.6","",
"Paraguay","PRY","Poverty headcount ratio at $1.90 a day, with secondary education (2011 PPP) (% of population age 16+ with secondary education)","SI.POV.DDAY.16.SG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.8","",
